Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:32:34, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 7.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:35, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:36, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 2.40, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:37, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 2.40, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:38, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:39, 0.00, 1.38
2023-11-07 12:32:40, 2.40, 1.38
2023-11-07 12:32:40, 2.50, 1.38
2023-11-07 12:32:40, 0.00, 1.38
2023-11-07 12:32:40, 0.00, 1.38
2023-11-07 12:32:40, 2.40, 1.38
2023-11-07 12:32:40, 2.40, 1.38
2023-11-07 12:32:40, 0.00, 1.38
2023-11-07 12:32:40, 0.00, 1.38
2023-11-07 12:32:40, 0.00, 1.38
2023-11-07 12:32:40, 0.00, 1.38
2023-11-07 12:32:41, 0.00, 1.38
2023-11-07 12:32:41, 0.00, 1.38
2023-11-07 12:32:41, 0.00, 1.38
2023-11-07 12:32:41, 0.00, 1.38
2023-11-07 12:32:41, 0.00, 1.38
2023-11-07 12:32:41, 0.00, 1.38
