Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:33:57, 0.00, 1.38
2023-11-07 12:33:57, 0.00, 1.38
2023-11-07 12:33:57, 0.00, 1.38
2023-11-07 12:33:57, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 0.00, 1.38
2023-11-07 12:33:58, 2.50, 1.38
2023-11-07 12:33:59, 2.40, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:33:59, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:00, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 2.40, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:01, 0.00, 1.38
2023-11-07 12:34:02, 0.00, 1.38
2023-11-07 12:34:02, 0.00, 1.38
2023-11-07 12:34:02, 0.00, 1.38
2023-11-07 12:34:02, 0.00, 1.38
2023-11-07 12:34:02, 0.00, 1.38
2023-11-07 12:34:02, 0.00, 1.38
2023-11-07 12:34:02, 0.00, 1.38
2023-11-07 12:34:02, 2.40, 1.38
