Time, CPU Utilization (%), Memory Utilization (MB)
2023-11-07 12:35:14, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 2.40, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:15, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 2.50, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:16, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:17, 0.00, 1.38
2023-11-07 12:35:18, 2.50, 1.38
2023-11-07 12:35:18, 0.00, 1.38
2023-11-07 12:35:18, 2.50, 1.38
2023-11-07 12:35:18, 0.00, 1.38
2023-11-07 12:35:18, 2.40, 1.38
2023-11-07 12:35:18, 0.00, 1.38
2023-11-07 12:35:18, 0.00, 1.38
2023-11-07 12:35:18, 0.00, 1.38
2023-11-07 12:35:18, 0.00, 1.38
2023-11-07 12:35:18, 0.00, 1.38
2023-11-07 12:35:19, 0.00, 1.38
2023-11-07 12:35:19, 0.00, 1.38
2023-11-07 12:35:19, 0.00, 1.38
2023-11-07 12:35:19, 0.00, 1.38
2023-11-07 12:35:19, 0.00, 1.38
2023-11-07 12:35:19, 4.80, 1.38
2023-11-07 12:35:19, 0.00, 1.38
2023-11-07 12:35:19, 2.40, 1.38
2023-11-07 12:35:19, 2.50, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:20, 0.00, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:21, 2.40, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:21, 4.90, 1.38
2023-11-07 12:35:21, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:22, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 2.40, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:23, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:24, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:25, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 2.40, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:26, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 2.40, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:27, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:28, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:29, 0.00, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:30, 2.40, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:30, 4.80, 1.38
2023-11-07 12:35:30, 0.00, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:31, 2.40, 1.38
2023-11-07 12:35:31, 2.40, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:31, 0.00, 1.38
2023-11-07 12:35:32, 0.00, 1.38
2023-11-07 12:35:32, 0.00, 1.38
2023-11-07 12:35:32, 0.00, 1.38
2023-11-07 12:35:32, 2.50, 1.38
2023-11-07 12:35:32, 2.40, 1.38
2023-11-07 12:35:32, 2.40, 1.38
2023-11-07 12:35:32, 0.00, 1.38
2023-11-07 12:35:32, 0.00, 1.38
2023-11-07 12:35:32, 0.00, 1.38
2023-11-07 12:35:32, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:33, 2.40, 1.38
2023-11-07 12:35:33, 0.00, 1.38
2023-11-07 12:35:34, 0.00, 1.38
2023-11-07 12:35:34, 0.00, 1.38
2023-11-07 12:35:34, 0.00, 1.38
2023-11-07 12:35:34, 0.00, 1.38
2023-11-07 12:35:34, 0.00, 1.38
2023-11-07 12:35:34, 0.00, 1.38
